Unnamed: 0,store,day_of_week,date,sales,promo,state_holiday,school_holiday,store_type,assortment,competition_distance,competition_open_since_month,competition_open_since_year,promo2,promo2_since_week,promo2_since_year,is_promo,year,month,week_of_year,year_week,competition_since,competition_time_month,promo_since,promo_time_week,day
840172,288,6,2013-01-05,4576,0,regular_day,0,d,basic,800,1,2013,1,14,2011,0,2013,1,1,2013-00,2013-01-01,0,2011-03-28,92,5
840173,289,6,2013-01-05,5669,0,regular_day,1,d,basic,6540,12,2007,0,1,2013,0,2013,1,1,2013-00,2007-12-01,62,2012-12-31,0,5
840174,290,6,2013-01-05,3524,0,regular_day,0,a,basic,4150,5,2001,0,1,2013,0,2013,1,1,2013-00,2001-05-01,142,2012-12-31,0,5
840175,291,6,2013-01-05,5316,0,regular_day,0,d,basic,200000,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,5
840176,292,6,2013-01-05,2748,0,regular_day,0,a,basic,1100,6,2009,0,1,2013,0,2013,1,1,2013-00,2009-06-01,43,2012-12-31,0,5
840177,293,6,2013-01-05,5229,0,regular_day,0,c,extended,140,11,2007,0,1,2013,0,2013,1,1,2013-00,2007-11-01,63,2012-12-31,0,5
840178,294,6,2013-01-05,2661,0,regular_day,1,a,basic,3150,5,2005,0,1,2013,0,2013,1,1,2013-00,2005-05-01,93,2012-12-31,0,5
840179,295,6,2013-01-05,3399,0,regular_day,0,a,basic,210,11,2000,1,36,2013,0,2013,1,1,2013-00,2000-11-01,148,2013-09-02,-35,5
840180,296,6,2013-01-05,3362,0,regular_day,1,a,basic,9580,5,2007,1,45,2014,0,2013,1,1,2013-00,2007-05-01,69,2014-11-03,-96,5
840181,297,6,2013-01-05,4762,0,regular_day,0,a,basic,2300,9,2010,0,1,2013,0,2013,1,1,2013-00,2010-09-01,28,2012-12-31,0,5
840182,298,6,2013-01-05,6422,0,regular_day,0,d,basic,19840,7,2009,0,1,2013,0,2013,1,1,2013-00,2009-07-01,42,2012-12-31,0,5
840183,299,6,2013-01-05,5365,0,regular_day,0,d,extended,38630,9,2012,0,1,2013,0,2013,1,1,2013-00,2012-09-01,4,2012-12-31,0,5
840184,300,6,2013-01-05,6185,0,regular_day,1,a,extended,120,4,2009,1,1,2012,1,2013,1,1,2013-00,2009-04-01,45,2011-12-26,53,5
840185,301,6,2013-01-05,4065,0,regular_day,0,a,extended,4510,3,2015,0,1,2013,0,2013,1,1,2013-00,2015-03-01,-27,2012-12-31,0,5
840186,302,6,2013-01-05,3783,0,regular_day,1,d,extended,2190,12,2007,1,9,2011,0,2013,1,1,2013-00,2007-12-01,62,2011-02-21,97,5
840187,303,6,2013-01-05,4236,0,regular_day,0,a,basic,15430,11,2012,1,18,2011,0,2013,1,1,2013-00,2012-11-01,2,2011-04-25,88,5
840188,304,6,2013-01-05,5151,0,regular_day,0,a,basic,1950,7,2015,0,1,2013,0,2013,1,1,2013-00,2015-07-01,-31,2012-12-31,0,5
840189,305,6,2013-01-05,3940,0,regular_day,1,c,extended,2470,2,2005,1,31,2013,0,2013,1,1,2013-00,2005-02-01,96,2013-07-29,-30,5
840190,306,6,2013-01-05,2200,0,regular_day,0,a,basic,5100,4,2007,1,40,2014,1,2013,1,1,2013-00,2007-04-01,70,2014-09-29,-91,5
840191,307,6,2013-01-05,1130,0,regular_day,0,a,basic,18660,9,2002,0,1,2013,0,2013,1,1,2013-00,2002-09-01,125,2012-12-31,0,5
840192,308,6,2013-01-05,8700,0,regular_day,0,a,basic,1070,12,2006,1,13,2010,1,2013,1,1,2013-00,2006-12-01,74,2010-03-22,145,5
840193,309,6,2013-01-05,5736,0,regular_day,0,d,basic,8740,1,2013,1,37,2009,0,2013,1,1,2013-00,2013-01-01,0,2009-09-07,173,5
840194,310,6,2013-01-05,7376,0,regular_day,0,a,extended,2290,1,2013,1,10,2014,0,2013,1,1,2013-00,2013-01-01,0,2014-03-03,-61,5
840195,311,6,2013-01-05,4564,0,regular_day,1,a,extended,680,7,2005,0,1,2013,0,2013,1,1,2013-00,2005-07-01,91,2012-12-31,0,5
840196,312,6,2013-01-05,4230,0,regular_day,1,d,basic,11300,3,2012,0,1,2013,0,2013,1,1,2013-00,2012-03-01,10,2012-12-31,0,5
840197,313,6,2013-01-05,4201,0,regular_day,0,d,extended,14160,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,5
840198,314,6,2013-01-05,3451,0,regular_day,0,a,basic,3560,10,2001,1,31,2013,0,2013,1,1,2013-00,2001-10-01,137,2013-07-29,-30,5
840199,315,6,2013-01-05,2353,0,regular_day,0,a,extended,38710,4,2013,0,1,2013,0,2013,1,1,2013-00,2013-04-01,-3,2012-12-31,0,5
840200,316,6,2013-01-05,8127,0,regular_day,0,d,basic,9000,8,2001,0,1,2013,0,2013,1,1,2013-00,2001-08-01,139,2012-12-31,0,5
840201,317,6,2013-01-05,5546,0,regular_day,0,d,basic,3140,7,2013,1,14,2011,1,2013,1,1,2013-00,2013-07-01,-6,2011-03-28,92,5
840202,318,6,2013-01-05,5152,0,regular_day,0,d,extended,32330,3,2014,0,1,2013,0,2013,1,1,2013-00,2014-03-01,-14,2012-12-31,0,5
840203,319,6,2013-01-05,5642,0,regular_day,0,a,extended,570,9,2012,1,27,2012,0,2013,1,1,2013-00,2012-09-01,4,2012-06-25,27,5
840204,320,6,2013-01-05,12005,0,regular_day,0,a,extended,210,9,2012,0,1,2013,0,2013,1,1,2013-00,2012-09-01,4,2012-12-31,0,5
840205,321,6,2013-01-05,6223,0,regular_day,0,c,extended,8140,11,2013,1,10,2014,0,2013,1,1,2013-00,2013-11-01,-10,2014-03-03,-61,5
840206,322,6,2013-01-05,1940,0,regular_day,0,a,basic,17500,4,2001,1,37,2009,1,2013,1,1,2013-00,2001-04-01,143,2009-09-07,173,5
840207,323,6,2013-01-05,6342,0,regular_day,0,d,extended,8400,4,2012,1,5,2013,0,2013,1,1,2013-00,2012-04-01,9,2013-01-28,-4,5
840208,324,6,2013-01-05,1763,0,regular_day,0,a,basic,13140,1,2013,1,14,2011,1,2013,1,1,2013-00,2013-01-01,0,2011-03-28,92,5
840209,325,6,2013-01-05,4855,0,regular_day,0,a,extended,350,3,2011,1,22,2011,0,2013,1,1,2013-00,2011-03-01,22,2011-05-23,84,5
840210,326,6,2013-01-05,4988,0,regular_day,0,d,basic,10070,5,2015,1,31,2013,0,2013,1,1,2013-00,2015-05-01,-29,2013-07-29,-30,5
840211,327,6,2013-01-05,6893,0,regular_day,0,c,extended,1390,12,2004,0,1,2013,0,2013,1,1,2013-00,2004-12-01,98,2012-12-31,0,5
840212,328,6,2013-01-05,2453,0,regular_day,0,a,basic,3130,7,2002,0,1,2013,0,2013,1,1,2013-00,2002-07-01,128,2012-12-31,0,5
840213,329,6,2013-01-05,3913,0,regular_day,0,a,basic,1310,6,1990,1,22,2012,0,2013,1,1,2013-00,1990-06-01,275,2012-05-21,32,5
840214,330,6,2013-01-05,3867,0,regular_day,0,a,extended,370,1,2013,1,22,2012,0,2013,1,1,2013-00,2013-01-01,0,2012-05-21,32,5
840215,331,6,2013-01-05,4437,0,regular_day,0,a,extended,670,1,2013,1,14,2015,1,2013,1,1,2013-00,2013-01-01,0,2015-03-30,-117,5
840216,332,6,2013-01-05,1224,0,regular_day,0,a,basic,1840,3,2006,0,1,2013,0,2013,1,1,2013-00,2006-03-01,83,2012-12-31,0,5
840217,333,6,2013-01-05,7688,0,regular_day,0,a,extended,3720,2,2010,0,1,2013,0,2013,1,1,2013-00,2010-02-01,35,2012-12-31,0,5
840218,334,6,2013-01-05,4899,0,regular_day,0,d,extended,4040,8,2008,1,18,2013,0,2013,1,1,2013-00,2008-08-01,53,2013-04-29,-17,5
840219,335,6,2013-01-05,7765,0,regular_day,0,b,basic,90,1,2013,1,31,2013,1,2013,1,1,2013-00,2013-01-01,0,2013-07-29,-30,5
840220,336,6,2013-01-05,10848,0,regular_day,1,a,basic,190,7,2014,0,1,2013,0,2013,1,1,2013-00,2014-07-01,-19,2012-12-31,0,5
840221,337,6,2013-01-05,4592,0,regular_day,1,d,extended,10600,7,2005,1,45,2014,0,2013,1,1,2013-00,2005-07-01,91,2014-11-03,-96,5
840222,338,6,2013-01-05,7155,0,regular_day,1,a,extended,1590,1,2013,1,37,2009,1,2013,1,1,2013-00,2013-01-01,0,2009-09-07,173,5
840223,340,6,2013-01-05,4505,0,regular_day,0,a,extended,8080,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,5
840224,341,6,2013-01-05,4229,0,regular_day,0,a,basic,190,9,2011,0,1,2013,0,2013,1,1,2013-00,2011-09-01,16,2012-12-31,0,5
840225,342,6,2013-01-05,9831,0,regular_day,0,d,extended,15770,1,2013,1,40,2014,1,2013,1,1,2013-00,2013-01-01,0,2014-09-29,-91,5
840226,343,6,2013-01-05,5621,0,regular_day,0,d,basic,18650,4,2004,1,14,2014,1,2013,1,1,2013-00,2004-04-01,106,2014-03-31,-65,5
840227,344,6,2013-01-05,6156,0,regular_day,0,a,extended,300,4,2011,1,14,2011,1,2013,1,1,2013-00,2011-04-01,21,2011-03-28,92,5
840228,345,6,2013-01-05,2233,0,regular_day,0,a,basic,120,1,2013,1,22,2012,1,2013,1,1,2013-00,2013-01-01,0,2012-05-21,32,5
840229,346,6,2013-01-05,4205,0,regular_day,0,a,extended,8090,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,5
840230,347,6,2013-01-05,4522,0,regular_day,0,d,extended,9360,7,2013,1,22,2012,0,2013,1,1,2013-00,2013-07-01,-6,2012-05-21,32,5
840231,348,6,2013-01-05,6475,0,regular_day,0,a,basic,16490,1,2013,1,22,2012,1,2013,1,1,2013-00,2013-01-01,0,2012-05-21,32,5
840232,350,6,2013-01-05,6083,0,regular_day,1,d,basic,8880,1,2013,1,14,2011,1,2013,1,1,2013-00,2013-01-01,0,2011-03-28,92,5
840233,351,6,2013-01-05,5127,0,regular_day,0,a,basic,5290,11,2012,1,5,2013,0,2013,1,1,2013-00,2012-11-01,2,2013-01-28,-4,5
840234,352,6,2013-01-05,7330,0,regular_day,0,d,extended,6360,1,2013,1,40,2012,0,2013,1,1,2013-00,2013-01-01,0,2012-09-24,14,5
840235,353,6,2013-01-05,2224,0,regular_day,0,b,extra,900,1,2013,1,14,2013,0,2013,1,1,2013-00,2013-01-01,0,2013-04-01,-13,5
840236,354,6,2013-01-05,8160,0,regular_day,0,d,extended,1500,10,2005,0,1,2013,0,2013,1,1,2013-00,2005-10-01,88,2012-12-31,0,5
840237,355,6,2013-01-05,6771,0,regular_day,0,a,extended,9720,8,2013,0,1,2013,0,2013,1,1,2013-00,2013-08-01,-7,2012-12-31,0,5
840238,356,6,2013-01-05,5146,0,regular_day,0,d,extended,8970,12,2007,1,22,2012,0,2013,1,1,2013-00,2007-12-01,62,2012-05-21,32,5
840239,357,6,2013-01-05,7391,0,regular_day,0,a,basic,2060,10,2008,0,1,2013,0,2013,1,1,2013-00,2008-10-01,51,2012-12-31,0,5
840240,358,6,2013-01-05,8963,0,regular_day,0,a,basic,2890,10,2003,0,1,2013,0,2013,1,1,2013-00,2003-10-01,112,2012-12-31,0,5
840241,359,6,2013-01-05,6855,0,regular_day,0,d,extended,4370,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,5
840242,360,6,2013-01-05,5210,0,regular_day,0,a,basic,2040,6,2007,0,1,2013,0,2013,1,1,2013-00,2007-06-01,68,2012-12-31,0,5
840243,361,6,2013-01-05,5056,0,regular_day,0,c,extended,4490,5,2014,1,5,2013,0,2013,1,1,2013-00,2014-05-01,-17,2013-01-28,-4,5
840244,362,6,2013-01-05,7343,0,regular_day,1,c,extended,340,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,5
840245,363,6,2013-01-05,5828,0,regular_day,0,a,basic,250,9,2009,0,1,2013,0,2013,1,1,2013-00,2009-09-01,40,2012-12-31,0,5
840246,364,6,2013-01-05,1667,0,regular_day,0,a,extended,13620,1,2013,1,10,2014,0,2013,1,1,2013-00,2013-01-01,0,2014-03-03,-61,5
840247,365,6,2013-01-05,5018,0,regular_day,0,c,basic,2410,1,2013,1,45,2009,0,2013,1,1,2013-00,2013-01-01,0,2009-11-02,165,5
840248,366,6,2013-01-05,2708,0,regular_day,0,d,extended,6470,12,2004,0,1,2013,0,2013,1,1,2013-00,2004-12-01,98,2012-12-31,0,5
840249,367,6,2013-01-05,4084,0,regular_day,0,d,extended,2640,9,2012,0,1,2013,0,2013,1,1,2013-00,2012-09-01,4,2012-12-31,0,5
840250,368,6,2013-01-05,7479,0,regular_day,0,d,extended,1450,4,2005,1,45,2009,0,2013,1,1,2013-00,2005-04-01,94,2009-11-02,165,5
840251,369,6,2013-01-05,6817,0,regular_day,1,d,extended,5870,4,2014,0,1,2013,0,2013,1,1,2013-00,2014-04-01,-16,2012-12-31,0,5
840252,370,6,2013-01-05,6559,0,regular_day,0,d,basic,8250,10,2000,1,31,2009,1,2013,1,1,2013-00,2000-10-01,149,2009-07-27,179,5
840253,371,6,2013-01-05,5656,0,regular_day,1,d,extended,1970,7,2009,1,45,2014,0,2013,1,1,2013-00,2009-07-01,42,2014-11-03,-96,5
840254,372,6,2013-01-05,7785,0,regular_day,0,d,extended,4880,8,2010,1,18,2014,1,2013,1,1,2013-00,2010-08-01,29,2014-04-28,-69,5
840255,373,6,2013-01-05,4116,0,regular_day,0,d,extended,11120,1,2013,1,22,2012,1,2013,1,1,2013-00,2013-01-01,0,2012-05-21,32,5
840256,374,6,2013-01-05,4051,0,regular_day,0,a,basic,1150,9,2007,0,1,2013,0,2013,1,1,2013-00,2007-09-01,65,2012-12-31,0,5
840257,375,6,2013-01-05,3184,0,regular_day,0,a,extended,15710,2,2013,1,37,2009,1,2013,1,1,2013-00,2013-02-01,-1,2009-09-07,173,5
840258,376,6,2013-01-05,7502,0,regular_day,0,a,basic,160,8,2012,0,1,2013,0,2013,1,1,2013-00,2012-08-01,5,2012-12-31,0,5
840259,377,6,2013-01-05,5045,0,regular_day,0,a,extended,100,6,2010,1,18,2010,0,2013,1,1,2013-00,2010-06-01,31,2010-04-26,140,5
840260,378,6,2013-01-05,4655,0,regular_day,0,a,extended,2140,8,2012,0,1,2013,0,2013,1,1,2013-00,2012-08-01,5,2012-12-31,0,5
840261,379,6,2013-01-05,2971,0,regular_day,0,d,basic,6630,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,5
840262,380,6,2013-01-05,15472,0,regular_day,0,a,basic,2240,5,2013,1,10,2014,0,2013,1,1,2013-00,2013-05-01,-4,2014-03-03,-61,5
840263,381,6,2013-01-05,3964,0,regular_day,0,a,basic,1800,11,2006,1,5,2013,0,2013,1,1,2013-00,2006-11-01,75,2013-01-28,-4,5
840264,382,6,2013-01-05,5114,0,regular_day,0,c,extended,26130,11,2002,0,1,2013,0,2013,1,1,2013-00,2002-11-01,123,2012-12-31,0,5
840265,383,6,2013-01-05,16162,0,regular_day,1,a,extended,350,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,5
840266,384,6,2013-01-05,3987,0,regular_day,0,a,extended,130,1,2013,1,14,2011,1,2013,1,1,2013-00,2013-01-01,0,2011-03-28,92,5
840267,385,6,2013-01-05,6704,0,regular_day,0,d,basic,4580,9,2007,0,1,2013,0,2013,1,1,2013-00,2007-09-01,65,2012-12-31,0,5
840268,386,6,2013-01-05,7310,0,regular_day,0,d,extended,1460,4,2014,1,31,2013,1,2013,1,1,2013-00,2014-04-01,-16,2013-07-29,-30,5
840269,387,6,2013-01-05,9441,0,regular_day,0,c,basic,210,1,2013,1,36,2013,0,2013,1,1,2013-00,2013-01-01,0,2013-09-02,-35,5
840270,388,6,2013-01-05,7812,0,regular_day,0,a,basic,2260,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,5
840271,389,6,2013-01-05,8745,0,regular_day,0,a,extended,6690,8,2011,0,1,2013,0,2013,1,1,2013-00,2011-08-01,17,2012-12-31,0,5
840272,390,6,2013-01-05,9967,0,regular_day,0,a,extended,1600,4,2009,0,1,2013,0,2013,1,1,2013-00,2009-04-01,45,2012-12-31,0,5
840273,391,6,2013-01-05,2914,0,regular_day,0,a,basic,460,11,2014,1,31,2013,0,2013,1,1,2013-00,2014-11-01,-23,2013-07-29,-30,5
840274,392,6,2013-01-05,4041,0,regular_day,0,a,basic,2120,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,5
840275,393,6,2013-01-05,5355,0,regular_day,0,d,extended,4820,3,2008,0,1,2013,0,2013,1,1,2013-00,2008-03-01,59,2012-12-31,0,5
840276,394,6,2013-01-05,7689,0,regular_day,1,d,basic,10850,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,5
840277,395,6,2013-01-05,2340,0,regular_day,0,a,basic,3620,2,2013,0,1,2013,0,2013,1,1,2013-00,2013-02-01,-1,2012-12-31,0,5
840278,396,6,2013-01-05,4325,0,regular_day,0,a,extended,23130,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,5
840279,397,6,2013-01-05,3714,0,regular_day,0,a,extended,130,1,2013,1,27,2013,0,2013,1,1,2013-00,2013-01-01,0,2013-07-01,-26,5
840280,398,6,2013-01-05,4738,0,regular_day,0,c,extended,1540,1,2013,1,1,2012,1,2013,1,1,2013-00,2013-01-01,0,2011-12-26,53,5
840281,399,6,2013-01-05,3556,0,regular_day,0,a,basic,5360,9,2012,1,40,2011,1,2013,1,1,2013-00,2012-09-01,4,2011-09-26,66,5
840282,400,6,2013-01-05,6347,0,regular_day,0,a,basic,70,11,2004,1,14,2011,1,2013,1,1,2013-00,2004-11-01,99,2011-03-28,92,5
840283,401,6,2013-01-05,2273,0,regular_day,0,a,extended,9200,10,2009,1,14,2012,1,2013,1,1,2013-00,2009-10-01,39,2012-03-26,40,5
840284,402,6,2013-01-05,5694,0,regular_day,0,c,extended,5830,9,2011,1,13,2010,1,2013,1,1,2013-00,2011-09-01,16,2010-03-22,145,5
840285,403,6,2013-01-05,4170,0,regular_day,0,a,basic,4970,7,2015,0,1,2013,0,2013,1,1,2013-00,2015-07-01,-31,2012-12-31,0,5
840286,404,6,2013-01-05,1073,0,regular_day,0,a,extended,1420,1,2013,1,10,2013,0,2013,1,1,2013-00,2013-01-01,0,2013-03-04,-9,5
840287,405,6,2013-01-05,3511,0,regular_day,0,a,basic,1080,4,2008,1,14,2011,1,2013,1,1,2013-00,2008-04-01,58,2011-03-28,92,5
840288,406,6,2013-01-05,4591,0,regular_day,0,d,extended,8240,3,2001,1,10,2013,0,2013,1,1,2013-00,2001-03-01,144,2013-03-04,-9,5
840289,407,6,2013-01-05,3353,0,regular_day,0,a,basic,5890,10,2003,1,14,2011,0,2013,1,1,2013-00,2003-10-01,112,2011-03-28,92,5
840290,408,6,2013-01-05,4678,0,regular_day,0,c,basic,1560,1,2013,1,45,2009,0,2013,1,1,2013-00,2013-01-01,0,2009-11-02,165,5
840291,409,6,2013-01-05,5278,0,regular_day,1,d,extended,840,1,2013,1,1,2013,1,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,5
840292,410,6,2013-01-05,5037,0,regular_day,0,c,basic,40,11,2011,1,22,2012,0,2013,1,1,2013-00,2011-11-01,14,2012-05-21,32,5
840293,411,6,2013-01-05,7200,0,regular_day,1,d,extended,8460,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,5
840294,412,6,2013-01-05,10121,0,regular_day,0,d,extended,4460,1,2013,1,39,2010,1,2013,1,1,2013-00,2013-01-01,0,2010-09-20,119,5
840295,413,6,2013-01-05,4340,0,regular_day,0,a,extended,760,9,2014,0,1,2013,0,2013,1,1,2013-00,2014-09-01,-21,2012-12-31,0,5
840296,414,6,2013-01-05,6734,0,regular_day,1,d,extended,6210,1,2013,1,1,2013,1,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,5
840297,415,6,2013-01-05,5417,0,regular_day,0,d,extended,6910,4,2005,0,1,2013,0,2013,1,1,2013-00,2005-04-01,94,2012-12-31,0,5
840298,416,6,2013-01-05,8843,0,regular_day,0,a,extended,4650,6,2014,0,1,2013,0,2013,1,1,2013-00,2014-06-01,-18,2012-12-31,0,5
840299,417,6,2013-01-05,6138,0,regular_day,0,a,extended,840,1,2013,1,10,2014,1,2013,1,1,2013-00,2013-01-01,0,2014-03-03,-61,5
840300,418,6,2013-01-05,2543,0,regular_day,0,a,basic,1060,5,2009,1,27,2011,0,2013,1,1,2013-00,2009-05-01,44,2011-06-27,79,5
840301,419,6,2013-01-05,4601,0,regular_day,0,c,basic,1620,9,2009,0,1,2013,0,2013,1,1,2013-00,2009-09-01,40,2012-12-31,0,5
840302,420,6,2013-01-05,4692,0,regular_day,0,d,extended,250,1,2013,1,27,2012,1,2013,1,1,2013-00,2013-01-01,0,2012-06-25,27,5
840303,421,6,2013-01-05,12007,0,regular_day,0,c,extended,3530,6,2012,1,35,2012,0,2013,1,1,2013-00,2012-06-01,7,2012-08-20,19,5
840304,422,6,2013-01-05,4160,0,regular_day,0,a,extended,2880,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,5
840305,423,6,2013-01-05,7095,0,regular_day,0,b,basic,1270,5,2014,0,1,2013,0,2013,1,1,2013-00,2014-05-01,-17,2012-12-31,0,5
840306,424,6,2013-01-05,6120,0,regular_day,0,d,extended,1250,1,2013,1,40,2011,1,2013,1,1,2013-00,2013-01-01,0,2011-09-26,66,5
840307,425,6,2013-01-05,2025,0,regular_day,0,d,extended,1460,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,5
840308,426,6,2013-01-05,3640,0,regular_day,0,a,basic,250,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,5
840309,427,6,2013-01-05,7304,0,regular_day,0,a,extended,70,7,2005,1,13,2010,1,2013,1,1,2013-00,2005-07-01,91,2010-03-22,145,5
840310,428,6,2013-01-05,5419,0,regular_day,0,d,basic,2960,12,2014,1,23,2015,0,2013,1,1,2013-00,2014-12-01,-24,2015-06-01,-126,5
840311,429,6,2013-01-05,3897,0,regular_day,0,d,extended,16350,7,2005,1,31,2013,1,2013,1,1,2013-00,2005-07-01,91,2013-07-29,-30,5
840312,430,6,2013-01-05,7692,0,regular_day,0,d,extended,12870,10,2008,0,1,2013,0,2013,1,1,2013-00,2008-10-01,51,2012-12-31,0,5
840313,431,6,2013-01-05,7830,0,regular_day,0,d,extended,4520,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,5
840314,432,6,2013-01-05,6456,0,regular_day,0,a,basic,810,5,2013,0,1,2013,0,2013,1,1,2013-00,2013-05-01,-4,2012-12-31,0,5
840315,433,6,2013-01-05,4027,0,regular_day,0,a,extended,30030,11,2010,0,1,2013,0,2013,1,1,2013-00,2010-11-01,26,2012-12-31,0,5
840316,434,6,2013-01-05,9920,0,regular_day,0,a,basic,13020,8,2003,1,40,2014,1,2013,1,1,2013-00,2003-08-01,114,2014-09-29,-91,5
840317,435,6,2013-01-05,2120,0,regular_day,0,a,basic,910,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,5
840318,436,6,2013-01-05,3559,0,regular_day,0,d,basic,2300,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,5
840319,437,6,2013-01-05,9008,0,regular_day,0,c,extended,430,1,2013,1,50,2010,1,2013,1,1,2013-00,2013-01-01,0,2010-12-06,108,5
840320,438,6,2013-01-05,3540,0,regular_day,0,d,extended,1110,1,2013,1,40,2012,1,2013,1,1,2013-00,2013-01-01,0,2012-09-24,14,5
840321,439,6,2013-01-05,6465,0,regular_day,0,a,basic,1350,9,2009,0,1,2013,0,2013,1,1,2013-00,2009-09-01,40,2012-12-31,0,5
840322,440,6,2013-01-05,3172,0,regular_day,0,d,basic,3900,4,2005,1,45,2009,0,2013,1,1,2013-00,2005-04-01,94,2009-11-02,165,5
840323,441,6,2013-01-05,5837,0,regular_day,0,d,basic,2530,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,5
840324,442,6,2013-01-05,3625,0,regular_day,0,c,basic,500,1,2013,1,45,2009,0,2013,1,1,2013-00,2013-01-01,0,2009-11-02,165,5
840325,443,6,2013-01-05,3282,0,regular_day,0,d,basic,11400,12,2005,0,1,2013,0,2013,1,1,2013-00,2005-12-01,86,2012-12-31,0,5
840326,444,6,2013-01-05,16152,0,regular_day,0,c,basic,1700,11,2009,0,1,2013,0,2013,1,1,2013-00,2009-11-01,38,2012-12-31,0,5
840327,445,6,2013-01-05,8871,0,regular_day,0,a,basic,240,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,5
840328,446,6,2013-01-05,2991,0,regular_day,0,a,basic,340,10,2000,1,31,2013,0,2013,1,1,2013-00,2000-10-01,149,2013-07-29,-30,5
840329,447,6,2013-01-05,5261,0,regular_day,0,a,extended,1510,9,2013,0,1,2013,0,2013,1,1,2013-00,2013-09-01,-8,2012-12-31,0,5
840330,448,6,2013-01-05,5524,0,regular_day,0,a,extended,3970,9,2009,0,1,2013,0,2013,1,1,2013-00,2009-09-01,40,2012-12-31,0,5
840331,449,6,2013-01-05,9372,0,regular_day,1,a,extended,120,12,2014,1,37,2009,1,2013,1,1,2013-00,2014-12-01,-24,2009-09-07,173,5
840332,450,6,2013-01-05,9422,0,regular_day,0,c,basic,5780,11,1994,1,10,2014,0,2013,1,1,2013-00,1994-11-01,221,2014-03-03,-61,5
840333,451,6,2013-01-05,3978,0,regular_day,1,a,basic,2460,4,2009,1,13,2010,1,2013,1,1,2013-00,2009-04-01,45,2010-03-22,145,5
840334,452,6,2013-01-05,3773,0,regular_day,0,a,extended,1850,8,2013,1,5,2011,0,2013,1,1,2013-00,2013-08-01,-7,2011-01-24,101,5
840335,453,6,2013-01-05,5598,0,regular_day,0,a,extended,75860,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,5
840336,454,6,2013-01-05,1938,0,regular_day,0,a,basic,26450,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,5
840337,455,6,2013-01-05,7952,0,regular_day,0,d,extended,7660,9,2010,0,1,2013,0,2013,1,1,2013-00,2010-09-01,28,2012-12-31,0,5
840338,456,6,2013-01-05,5008,0,regular_day,0,a,extended,140,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,5
840339,457,6,2013-01-05,3888,0,regular_day,0,d,extended,13140,1,2013,1,31,2013,1,2013,1,1,2013-00,2013-01-01,0,2013-07-29,-30,5
840340,458,6,2013-01-05,8643,0,regular_day,1,c,basic,3390,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,5
840341,459,6,2013-01-05,5680,0,regular_day,0,a,basic,250,9,2008,1,5,2013,0,2013,1,1,2013-00,2008-09-01,52,2013-01-28,-4,5
840342,460,6,2013-01-05,981,0,regular_day,0,a,basic,34050,4,2008,0,1,2013,0,2013,1,1,2013-00,2008-04-01,58,2012-12-31,0,5
840343,461,6,2013-01-05,5931,0,regular_day,0,d,extended,1790,7,2013,1,40,2013,1,2013,1,1,2013-00,2013-07-01,-6,2013-09-30,-39,5
840344,462,6,2013-01-05,2170,0,regular_day,0,a,basic,44320,8,2008,0,1,2013,0,2013,1,1,2013-00,2008-08-01,53,2012-12-31,0,5
